date,PRC,SHROUT,CFACPR,CFACSHR,RET,DLRET
2016-07-01,44.52,50358.3,1.0,1.0,-0.01066,
2016-07-04,43.19,50358.3,1.0,1.0,-0.030024,
2016-07-05,42.96,50358.3,1.0,1.0,-0.005212,
2016-07-06,43.59,50358.3,1.0,1.0,0.014719,
2016-07-07,44.6,50358.3,1.0,1.0,0.023003,
2016-07-08,45.77,50358.3,1.0,1.0,0.026313,
2016-07-11,47.19,50358.3,1.0,1.0,0.030972,
2016-07-12,46.89,50358.3,1.0,1.0,-0.006279,
2016-07-13,45.57,50358.3,1.0,1.0,-0.028091,
2016-07-14,45.41,50358.3,1.0,1.0,-0.003703,
2016-07-15,46.06,50358.3,1.0,1.0,0.014345,
2016-07-18,44.68,50358.3,1.0,1.0,-0.029963,
2016-07-19,46.45,50358.3,1.0,1.0,0.039661,
2016-07-20,47.41,50358.3,1.0,1.0,0.020809,
2016-07-21,47.14,50358.3,1.0,1.0,-0.005901,
2016-07-22,46.29,50358.3,1.0,1.0,-0.017863,
2016-07-25,45.51,50358.3,1.0,1.0,-0.016878,
2016-07-26,45.55,50358.3,1.0,1.0,0.000823,
2016-07-27,45.26,50358.3,1.0,1.0,-0.006445,
2016-07-28,46.26,50358.3,1.0,1.0,0.0221,
2016-07-29,45.83,50358.3,1.0,1.0,-0.009151,
2016-08-01,46.35,50358.3,1.0,1.0,0.011239,
2016-08-02,46.27,50358.3,1.0,1.0,-0.001652,
2016-08-03,46.53,50358.3,1.0,1.0,0.00553,
2016-08-04,46.23,50358.3,1.0,1.0,-0.006461,
2016-08-05,46.97,50358.3,1.0,1.0,0.01616,
2016-08-08,47.75,50358.3,1.0,1.0,0.016521,
2016-08-09,48.23,50358.3,1.0,1.0,0.010133,
2016-08-10,48.89,50358.3,1.0,1.0,0.013718,
2016-08-11,47.75,50358.3,1.0,1.0,-0.023353,
2016-08-12,48.08,50358.3,1.0,1.0,0.006824,
2016-08-15,49.5,50358.3,1.0,1.0,0.029455,
2016-08-16,50.03,50358.3,1.0,1.0,0.010897,
2016-08-17,48.76,50358.3,1.0,1.0,-0.025375,
2016-08-18,48.66,50358.3,1.0,1.0,-0.002152,
2016-08-19,49.05,50358.3,1.0,1.0,0.008075,
2016-08-22,48.12,50358.3,1.0,1.0,-0.01896,
2016-08-23,46.53,50358.3,1.0,1.0,-0.033009,
2016-08-24,46.14,50358.3,1.0,1.0,-0.008511,
2016-08-25,45.28,50358.3,1.0,1.0,-0.018569,
2016-08-26,45.22,50358.3,1.0,1.0,-0.001301,
2016-08-29,43.49,50358.3,1.0,1.0,-0.038406,
2016-08-30,44.04,50358.3,1.0,1.0,0.012677,
2016-08-31,43.33,50358.3,1.0,1.0,-0.016063,
2016-09-01,44.34,50358.3,1.0,1.0,0.02321,
2016-09-02,44.0,50358.3,1.0,1.0,-0.007578,
2016-09-05,43.93,50358.3,1.0,1.0,-0.001567,
2016-09-06,43.71,50358.3,1.0,1.0,-0.0051,
2016-09-07,42.95,50358.3,1.0,1.0,-0.017328,
2016-09-08,45.53,50358.3,1.0,1.0,0.06013,
2016-09-09,44.95,50358.3,1.0,1.0,-0.012781,
2016-09-12,46.02,50358.3,1.0,1.0,0.023893,
2016-09-13,44.79,50358.3,1.0,1.0,-0.026846,
2016-09-14,45.15,50358.3,1.0,1.0,0.008006,
2016-09-15,45.62,50358.3,1.0,1.0,0.010592,
2016-09-16,45.55,50358.3,1.0,1.0,-0.001538,
2016-09-19,44.89,50358.3,1.0,1.0,-0.01456,
2016-09-20,44.57,50358.3,1.0,1.0,-0.007254,
2016-09-21,44.09,50358.3,1.0,1.0,-0.010584,
2016-09-22,46.67,50358.3,1.0,1.0,0.058343,
2016-09-23,46.6,50358.3,1.0,1.0,-0.001501,
2016-09-26,47.14,50358.3,1.0,1.0,0.01171,
2016-09-27,49.16,50358.3,1.0,1.0,0.042698,
2016-09-28,48.09,50358.3,1.0,1.0,-0.021756,
2016-09-29,48.08,50358.3,1.0,1.0,-5.5e-05,
2016-09-30,47.73,50358.3,1.0,1.0,-0.007394,
2016-10-03,47.58,50358.3,1.0,1.0,-0.003022,
2016-10-04,47.33,50358.3,1.0,1.0,-0.005243,
2016-10-05,46.46,50358.3,1.0,1.0,-0.018358,
2016-10-06,46.64,50358.3,1.0,1.0,0.003739,
2016-10-07,45.42,50358.3,1.0,1.0,-0.026122,
2016-10-10,46.47,50358.3,1.0,1.0,0.023042,
2016-10-11,47.12,50358.3,1.0,1.0,0.014103,
2016-10-12,46.52,50358.3,1.0,1.0,-0.012724,
2016-10-13,45.98,50358.3,1.0,1.0,-0.011574,
2016-10-14,46.24,50358.3,1.0,1.0,0.005671,
2016-10-17,45.32,50358.3,1.0,1.0,-0.019928,
2016-10-18,47.29,50358.3,1.0,1.0,0.043458,
2016-10-19,47.66,50358.3,1.0,1.0,0.007663,
2016-10-20,48.06,50358.3,1.0,1.0,0.008518,
2016-10-21,48.81,50358.3,1.0,1.0,0.015519,
2016-10-24,48.09,50358.3,1.0,1.0,-0.01476,
2016-10-25,49.31,50358.3,1.0,1.0,0.025504,
2016-10-26,49.4,50358.3,1.0,1.0,0.001792,
2016-10-27,50.49,50358.3,1.0,1.0,0.022091,
2016-10-28,50.21,50358.3,1.0,1.0,-0.005695,
2016-10-31,51.77,50358.3,1.0,1.0,0.031139,
2016-11-01,52.22,50358.3,1.0,1.0,0.008713,
2016-11-02,54.98,50358.3,1.0,1.0,0.052781,
2016-11-03,54.44,50358.3,1.0,1.0,-0.009782,
2016-11-04,54.65,50358.3,1.0,1.0,0.003959,
2016-11-07,53.27,50358.3,1.0,1.0,-0.025396,
2016-11-08,52.54,50358.3,1.0,1.0,-0.013573,
2016-11-09,53.28,50358.3,1.0,1.0,0.01399,
2016-11-10,54.69,50358.3,1.0,1.0,0.026497,
2016-11-11,58.67,50358.3,1.0,1.0,0.072744,
2016-11-14,58.48,50358.3,1.0,1.0,-0.003274,
2016-11-15,57.13,50358.3,1.0,1.0,-0.023091,
2016-11-16,58.11,50358.3,1.0,1.0,0.017273,
2016-11-17,56.51,50358.3,1.0,1.0,-0.027645,
2016-11-18,57.22,50358.3,1.0,1.0,0.012667,
2016-11-21,56.48,50358.3,1.0,1.0,-0.012932,
2016-11-22,56.71,50358.3,1.0,1.0,0.004129,
2016-11-23,58.16,50358.3,1.0,1.0,0.025554,
2016-11-24,57.95,50358.3,1.0,1.0,-0.003611,
2016-11-25,59.21,50358.3,1.0,1.0,0.021667,
2016-11-28,60.41,50358.3,1.0,1.0,0.020204,
2016-11-29,57.71,50358.3,1.0,1.0,-0.044686,
2016-11-30,56.42,50358.3,1.0,1.0,-0.02235,
2016-12-01,54.29,50358.3,1.0,1.0,-0.037723,
2016-12-02,56.91,50358.3,1.0,1.0,0.048222,
2016-12-05,56.71,50358.3,1.0,1.0,-0.003483,
2016-12-06,59.13,50358.3,1.0,1.0,0.042678,
2016-12-07,56.8,50358.3,1.0,1.0,-0.039365,
2016-12-08,55.97,50358.3,1.0,1.0,-0.014602,
2016-12-09,57.0,50358.3,1.0,1.0,0.018426,
2016-12-12,57.19,50358.3,1.0,1.0,0.00335,
2016-12-13,57.87,50358.3,1.0,1.0,0.011903,
2016-12-14,56.1,50358.3,1.0,1.0,-0.030581,
2016-12-15,57.93,50358.3,1.0,1.0,0.032613,
2016-12-16,58.97,50358.3,1.0,1.0,0.017852,
2016-12-19,59.48,50358.3,1.0,1.0,0.00872,
2016-12-20,58.46,50358.3,1.0,1.0,-0.017267,
2016-12-21,58.86,50358.3,1.0,1.0,0.006837,
2016-12-22,58.39,50358.3,1.0,1.0,-0.007925,
2016-12-23,56.07,50358.3,1.0,1.0,-0.039769,
2016-12-26,55.95,50358.3,1.0,1.0,-0.002167,
2016-12-27,55.68,50358.3,1.0,1.0,-0.004711,
2016-12-28,57.07,50358.3,1.0,1.0,0.024849,
2016-12-29,54.03,50358.3,1.0,1.0,-0.053136,
2016-12-30,54.29,50358.3,1.0,1.0,0.004698,
2017-01-02,52.75,50358.3,1.0,1.0,-0.028292,
2017-01-03,53.11,50358.3,1.0,1.0,0.006727,
2017-01-04,53.53,50358.3,1.0,1.0,0.008058,
2017-01-05,53.37,50358.3,1.0,1.0,-0.003039,
2017-01-06,54.36,50358.3,1.0,1.0,0.018592,
2017-01-09,52.71,50358.3,1.0,1.0,-0.030394,
2017-01-10,54.08,50358.3,1.0,1.0,0.025965,
2017-01-11,53.12,50358.3,1.0,1.0,-0.017797,
2017-01-12,51.12,50358.3,1.0,1.0,-0.037586,
2017-01-13,50.74,50358.3,1.0,1.0,-0.00747,
2017-01-16,48.2,50358.3,1.0,1.0,-0.049965,
2017-01-17,48.45,50358.3,1.0,1.0,0.005156,
2017-01-18,48.11,50358.3,1.0,1.0,-0.007157,
2017-01-19,49.5,50358.3,1.0,1.0,0.029072,
2017-01-20,50.23,50358.3,1.0,1.0,0.014727,
2017-01-23,48.54,50358.3,1.0,1.0,-0.033792,
2017-01-24,47.52,50358.3,1.0,1.0,-0.020865,
2017-01-25,48.07,50358.3,1.0,1.0,0.011607,
2017-01-26,49.02,50358.3,1.0,1.0,0.019565,
2017-01-27,50.43,50358.3,1.0,1.0,0.028795,
2017-01-30,51.87,50358.3,1.0,1.0,0.028598,
2017-01-31,51.71,50358.3,1.0,1.0,-0.003103,
2017-02-01,52.11,50358.3,1.0,1.0,0.007777,
2017-02-02,53.71,50358.3,1.0,1.0,0.03068,
2017-02-03,53.27,50358.3,1.0,1.0,-0.008207,
2017-02-06,53.7,50358.3,1.0,1.0,0.00819,
2017-02-07,53.23,50358.3,1.0,1.0,-0.008768,
2017-02-08,52.48,50358.3,1.0,1.0,-0.014085,
2017-02-09,52.49,50358.3,1.0,1.0,0.000202,
2017-02-10,51.59,50358.3,1.0,1.0,-0.017313,
2017-02-13,51.37,50358.3,1.0,1.0,-0.004094,
2017-02-14,50.07,50358.3,1.0,1.0,-0.025475,
2017-02-15,49.79,50358.3,1.0,1.0,-0.005505,
2017-02-16,50.28,50358.3,1.0,1.0,0.009853,
2017-02-17,49.53,50358.3,1.0,1.0,-0.01498,
2017-02-20,49.49,50358.3,1.0,1.0,-0.000736,
2017-02-21,49.61,50358.3,1.0,1.0,0.002389,
2017-02-22,50.1,50358.3,1.0,1.0,0.009954,
2017-02-23,49.89,50358.3,1.0,1.0,-0.004157,
2017-02-24,51.16,50358.3,1.0,1.0,0.025426,
2017-02-27,48.6,50358.3,1.0,1.0,-0.050096,
2017-02-28,52.1,50358.3,1.0,1.0,0.072042,
2017-03-01,50.97,50358.3,1.0,1.0,-0.021634,
2017-03-02,51.42,50358.3,1.0,1.0,0.008763,
2017-03-03,50.23,50358.3,1.0,1.0,-0.023215,
2017-03-06,50.96,50358.3,1.0,1.0,0.014613,
2017-03-07,51.25,50358.3,1.0,1.0,0.005696,
2017-03-08,50.41,50358.3,1.0,1.0,-0.016444,
2017-03-09,51.67,50358.3,1.0,1.0,0.025112,
2017-03-10,51.42,50358.3,1.0,1.0,-0.004883,
2017-03-13,52.05,50358.3,1.0,1.0,0.012252,
2017-03-14,50.87,50358.3,1.0,1.0,-0.022715,
2017-03-15,50.78,50358.3,1.0,1.0,-0.001699,
2017-03-16,53.23,50358.3,1.0,1.0,0.048264,
2017-03-17,54.43,50358.3,1.0,1.0,0.022405,
2017-03-20,54.78,50358.3,1.0,1.0,0.006446,
2017-03-21,54.14,50358.3,1.0,1.0,-0.011668,
2017-03-22,54.17,50358.3,1.0,1.0,0.000661,
2017-03-23,54.38,50358.3,1.0,1.0,0.003791,
2017-03-24,54.92,50358.3,1.0,1.0,0.009874,
2017-03-27,53.46,50358.3,1.0,1.0,-0.02645,
2017-03-28,54.28,50358.3,1.0,1.0,0.015201,
2017-03-29,52.82,50358.3,1.0,1.0,-0.026752,
2017-03-30,54.88,50358.3,1.0,1.0,0.038937,
2017-03-31,53.82,50358.3,1.0,1.0,-0.019295,
2017-04-03,54.16,50358.3,1.0,1.0,0.006181,
2017-04-04,55.42,50358.3,1.0,1.0,0.023441,
2017-04-05,55.04,50358.3,1.0,1.0,-0.006993,
2017-04-06,55.44,50358.3,1.0,1.0,0.007243,
2017-04-07,57.32,50358.3,1.0,1.0,0.034062,
2017-04-10,58.05,50358.3,1.0,1.0,0.01267,
2017-04-11,58.49,50358.3,1.0,1.0,0.007605,
2017-04-12,56.12,50358.3,1.0,1.0,-0.040559,
2017-04-13,54.82,50358.3,1.0,1.0,-0.023103,
2017-04-14,56.16,50358.3,1.0,1.0,0.024468,
2017-04-17,56.88,50358.3,1.0,1.0,0.012805,
2017-04-18,57.82,50358.3,1.0,1.0,0.016495,
2017-04-19,58.65,50358.3,1.0,1.0,0.014397,
2017-04-20,60.44,50358.3,1.0,1.0,0.030458,
2017-04-21,60.01,50358.3,1.0,1.0,-0.007208,
2017-04-24,60.12,50358.3,1.0,1.0,0.001935,
2017-04-25,58.6,50358.3,1.0,1.0,-0.025328,
2017-04-26,56.77,50358.3,1.0,1.0,-0.031145,
2017-04-27,54.52,50358.3,1.0,1.0,-0.039613,
2017-04-28,53.33,50358.3,1.0,1.0,-0.021964,
2017-05-01,55.3,50358.3,1.0,1.0,0.03698,
2017-05-02,53.22,50358.3,1.0,1.0,-0.037513,
2017-05-03,52.79,50358.3,1.0,1.0,-0.008212,
2017-05-04,51.12,50358.3,1.0,1.0,-0.031496,
2017-05-05,50.34,50358.3,1.0,1.0,-0.015269,
2017-05-08,50.5,50358.3,1.0,1.0,0.003119,
2017-05-09,49.61,50358.3,1.0,1.0,-0.01761,
2017-05-10,50.88,50358.3,1.0,1.0,0.02552,
2017-05-11,52.74,50358.3,1.0,1.0,0.036517,
2017-05-12,49.92,50358.3,1.0,1.0,-0.053469,
2017-05-15,49.06,50358.3,1.0,1.0,-0.017206,
2017-05-16,49.08,50358.3,1.0,1.0,0.000461,
2017-05-17,50.38,50358.3,1.0,1.0,0.026418,
2017-05-18,49.78,50358.3,1.0,1.0,-0.011794,
2017-05-19,49.71,50358.3,1.0,1.0,-0.001437,
2017-05-22,48.3,50358.3,1.0,1.0,-0.02832,
2017-05-23,46.51,50358.3,1.0,1.0,-0.037052,
2017-05-24,48.11,50358.3,1.0,1.0,0.034315,
2017-05-25,46.0,50358.3,1.0,1.0,-0.043762,
2017-05-26,48.6,50358.3,1.0,1.0,0.05648,
2017-05-29,49.41,50358.3,1.0,1.0,0.016585,
2017-05-30,50.17,50358.3,1.0,1.0,0.015483,
2017-05-31,50.82,50358.3,1.0,1.0,0.012939,
2017-06-01,50.47,50358.3,1.0,1.0,-0.007001,
2017-06-02,50.9,50358.3,1.0,1.0,0.008489,
2017-06-05,50.62,50358.3,1.0,1.0,-0.005479,
2017-06-06,51.24,50358.3,1.0,1.0,0.012394,
2017-06-07,51.15,50358.3,1.0,1.0,-0.001766,
2017-06-08,49.95,50358.3,1.0,1.0,-0.023493,
2017-06-09,48.87,50358.3,1.0,1.0,-0.021621,
2017-06-12,47.68,50358.3,1.0,1.0,-0.024288,
2017-06-13,48.76,50358.3,1.0,1.0,0.0226,
2017-06-14,48.0,50358.3,1.0,1.0,-0.015658,
2017-06-15,45.8,50358.3,1.0,1.0,-0.045781,
2017-06-16,46.2,50358.3,1.0,1.0,0.008604,
2017-06-19,47.86,50358.3,1.0,1.0,0.036033,
2017-06-20,48.71,50358.3,1.0,1.0,0.017756,
2017-06-21,47.96,50358.3,1.0,1.0,-0.015324,
2017-06-22,46.13,50358.3,1.0,1.0,-0.0383,
2017-06-23,45.93,50358.3,1.0,1.0,-0.004174,
2017-06-26,45.71,50358.3,1.0,1.0,-0.00477,
2017-06-27,44.62,50358.3,1.0,1.0,-0.023935,
2017-06-28,45.17,50358.3,1.0,1.0,0.012345,
2017-06-29,47.17,50358.3,1.0,1.0,0.044326,
2017-06-30,47.38,50358.3,1.0,1.0,0.004387,
2017-07-03,47.52,50358.3,1.0,1.0,0.002897,
2017-07-04,46.42,50358.3,1.0,1.0,-0.023186,
2017-07-05,47.95,50358.3,1.0,1.0,0.033124,
2017-07-06,47.82,50358.3,1.0,1.0,-0.002759,
2017-07-07,47.12,50358.3,1.0,1.0,-0.014748,
2017-07-10,47.14,50358.3,1.0,1.0,0.00057,
2017-07-11,47.63,50358.3,1.0,1.0,0.010425,
2017-07-12,47.75,50358.3,1.0,1.0,0.002386,
2017-07-13,49.1,50358.3,1.0,1.0,0.028392,
2017-07-14,49.51,50358.3,1.0,1.0,0.008293,
2017-07-17,49.13,50358.3,1.0,1.0,-0.007745,
2017-07-18,49.56,50358.3,1.0,1.0,0.00871,
2017-07-19,50.11,50358.3,1.0,1.0,0.011096,
2017-07-20,48.52,50358.3,1.0,1.0,-0.031571,
2017-07-21,49.83,50358.3,1.0,1.0,0.026992,
2017-07-24,49.43,50358.3,1.0,1.0,-0.008149,
2017-07-25,49.05,50358.3,1.0,1.0,-0.00754,
2017-07-26,49.9,50358.3,1.0,1.0,0.017225,
2017-07-27,50.75,50358.3,1.0,1.0,0.017122,
2017-07-28,49.86,50358.3,1.0,1.0,-0.017626,
2017-07-31,50.78,50358.3,1.0,1.0,0.018484,
2017-08-01,50.05,50358.3,1.0,1.0,-0.01431,
2017-08-02,52.24,50358.3,1.0,1.0,0.043648,
2017-08-03,51.16,50358.3,1.0,1.0,-0.020625,
2017-08-04,51.41,50358.3,1.0,1.0,0.004801,
2017-08-07,50.4,50358.3,1.0,1.0,-0.019539,
2017-08-08,53.11,50358.3,1.0,1.0,0.053797,
2017-08-09,51.51,50358.3,1.0,1.0,-0.030209,
2017-08-10,52.11,50358.3,1.0,1.0,0.011697,
2017-08-11,51.15,50358.3,1.0,1.0,-0.01843,
2017-08-14,50.67,50358.3,1.0,1.0,-0.009415,
2017-08-15,51.18,50358.3,1.0,1.0,0.009978,
2017-08-16,52.65,50358.3,1.0,1.0,0.028847,
2017-08-17,54.69,50358.3,1.0,1.0,0.038744,
2017-08-18,52.66,50358.3,1.0,1.0,-0.037148,
2017-08-21,52.95,50358.3,1.0,1.0,0.005484,
2017-08-22,54.78,50358.3,1.0,1.0,0.034665,
2017-08-23,52.56,50358.3,1.0,1.0,-0.040571,
2017-08-24,52.91,50358.3,1.0,1.0,0.00661,
2017-08-25,52.86,50358.3,1.0,1.0,-0.001009,
2017-08-28,53.33,50358.3,1.0,1.0,0.009033,
2017-08-29,52.3,50358.3,1.0,1.0,-0.019311,
2017-08-30,50.48,50358.3,1.0,1.0,-0.034803,
2017-08-31,48.17,50358.3,1.0,1.0,-0.045804,
2017-09-01,49.27,50358.3,1.0,1.0,0.022735,
2017-09-04,50.54,50358.3,1.0,1.0,0.025874,
2017-09-05,50.86,50358.3,1.0,1.0,0.006327,
2017-09-06,50.16,50358.3,1.0,1.0,-0.013688,
2017-09-07,48.2,50358.3,1.0,1.0,-0.039136,
2017-09-08,48.81,50358.3,1.0,1.0,0.012644,
2017-09-11,47.49,50358.3,1.0,1.0,-0.027013,
2017-09-12,46.64,50358.3,1.0,1.0,-0.017873,
2017-09-13,45.95,50358.3,1.0,1.0,-0.014928,
2017-09-14,45.69,50358.3,1.0,1.0,-0.005685,
2017-09-15,44.82,50358.3,1.0,1.0,-0.018998,
2017-09-18,44.81,50358.3,1.0,1.0,-0.000156,
2017-09-19,44.1,50358.3,1.0,1.0,-0.015761,
2017-09-20,44.81,50358.3,1.0,1.0,0.016005,
2017-09-21,45.89,50358.3,1.0,1.0,0.024078,
2017-09-22,45.96,50358.3,1.0,1.0,0.001648,
2017-09-25,46.43,50358.3,1.0,1.0,0.010198,
2017-09-26,48.81,50358.3,1.0,1.0,0.051148,
2017-09-27,47.41,50358.3,1.0,1.0,-0.02869,
2017-09-28,45.98,50358.3,1.0,1.0,-0.030108,
2017-09-29,46.71,50358.3,1.0,1.0,0.015849,
2017-10-02,48.9,50358.3,1.0,1.0,0.046834,
2017-10-03,48.55,50358.3,1.0,1.0,-0.007187,
2017-10-04,50.55,50358.3,1.0,1.0,0.041327,
2017-10-05,50.62,50358.3,1.0,1.0,0.001357,
2017-10-06,49.75,50358.3,1.0,1.0,-0.017156,
2017-10-09,48.54,50358.3,1.0,1.0,-0.024439,
2017-10-10,49.23,50358.3,1.0,1.0,0.014251,
2017-10-11,48.11,50358.3,1.0,1.0,-0.022663,
2017-10-12,48.16,50358.3,1.0,1.0,0.000992,
2017-10-13,49.98,50358.3,1.0,1.0,0.037749,
2017-10-16,49.56,50358.3,1.0,1.0,-0.008289,
2017-10-17,51.1,50358.3,1.0,1.0,0.031058,
2017-10-18,49.59,50358.3,1.0,1.0,-0.029667,
2017-10-19,48.91,50358.3,1.0,1.0,-0.013682,
2017-10-20,47.24,50358.3,1.0,1.0,-0.034143,
2017-10-23,47.28,50358.3,1.0,1.0,0.000794,
2017-10-24,48.12,50358.3,1.0,1.0,0.017926,
2017-10-25,48.16,50358.3,1.0,1.0,0.000846,
2017-10-26,49.56,50358.3,1.0,1.0,0.028908,
2017-10-27,48.63,50358.3,1.0,1.0,-0.018766,
2017-10-30,48.84,50358.3,1.0,1.0,0.00446,
2017-10-31,48.18,50358.3,1.0,1.0,-0.013529,
2017-11-01,48.56,50358.3,1.0,1.0,0.007753,
2017-11-02,49.1,50358.3,1.0,1.0,0.011196,
2017-11-03,49.74,50358.3,1.0,1.0,0.013107,
2017-11-06,48.43,50358.3,1.0,1.0,-0.026308,
2017-11-07,47.37,50358.3,1.0,1.0,-0.022072,
2017-11-08,46.53,50358.3,1.0,1.0,-0.017708,
2017-11-09,46.22,50358.3,1.0,1.0,-0.006671,
2017-11-10,46.27,50358.3,1.0,1.0,0.001134,
2017-11-13,47.02,50358.3,1.0,1.0,0.016169,
2017-11-14,46.03,50358.3,1.0,1.0,-0.021093,
2017-11-15,44.25,50358.3,1.0,1.0,-0.038628,
2017-11-16,46.55,50358.3,1.0,1.0,0.052104,
2017-11-17,45.26,50358.3,1.0,1.0,-0.02773,
2017-11-20,46.14,50358.3,1.0,1.0,0.019302,
2017-11-21,46.13,50358.3,1.0,1.0,-0.000209,
2017-11-22,46.36,50358.3,1.0,1.0,0.005087,
2017-11-23,46.31,50358.3,1.0,1.0,-0.000996,
2017-11-24,45.84,50358.3,1.0,1.0,-0.010146,
2017-11-27,46.31,50358.3,1.0,1.0,0.010231,
2017-11-28,45.78,50358.3,1.0,1.0,-0.011422,
2017-11-29,47.04,50358.3,1.0,1.0,0.027408,
2017-11-30,47.64,50358.3,1.0,1.0,0.012768,
2017-12-01,48.28,50358.3,1.0,1.0,0.013526,
2017-12-04,47.65,50358.3,1.0,1.0,-0.013047,
2017-12-05,47.34,50358.3,1.0,1.0,-0.006611,
2017-12-06,45.96,50358.3,1.0,1.0,-0.029046,
2017-12-07,45.53,50358.3,1.0,1.0,-0.009389,
2017-12-08,44.37,50358.3,1.0,1.0,-0.025513,
2017-12-11,45.75,50358.3,1.0,1.0,0.031035,
2017-12-12,45.76,50358.3,1.0,1.0,0.000254,
2017-12-13,45.9,50358.3,1.0,1.0,0.003139,
2017-12-14,45.61,50358.3,1.0,1.0,-0.006344,
2017-12-15,45.79,50358.3,1.0,1.0,0.003791,
2017-12-18,48.53,50358.3,1.0,1.0,0.059941,
2017-12-19,48.14,50358.3,1.0,1.0,-0.008131,
2017-12-20,47.34,50358.3,1.0,1.0,-0.016437,
2017-12-21,47.9,50358.3,1.0,1.0,0.011826,
2017-12-22,45.04,50358.3,1.0,1.0,-0.059734,
2017-12-25,45.07,50358.3,1.0,1.0,0.000576,
2017-12-26,44.63,50358.3,1.0,1.0,-0.009834,
2017-12-27,43.53,50358.3,1.0,1.0,-0.024476,
2017-12-28,44.02,50358.3,1.0,1.0,0.011294,
2017-12-29,44.04,50358.3,1.0,1.0,0.000337,
2018-01-01,42.13,50358.3,1.0,1.0,-0.043265,
2018-01-02,41.45,50358.3,1.0,1.0,-0.016345,
2018-01-03,38.63,50358.3,1.0,1.0,-0.067882,
2018-01-04,38.87,50358.3,1.0,1.0,0.0061,
2018-01-05,39.1,50358.3,1.0,1.0,0.005859,
2018-01-08,38.32,50358.3,1.0,1.0,-0.019804,
2018-01-09,38.78,50358.3,1.0,1.0,0.012079,
2018-01-10,37.57,50358.3,1.0,1.0,-0.031249,
2018-01-11,36.67,50358.3,1.0,1.0,-0.023872,
2018-01-12,37.01,50358.3,1.0,1.0,0.009097,
2018-01-15,36.37,50358.3,1.0,1.0,-0.017339,
2018-01-16,36.28,50358.3,1.0,1.0,-0.00246,
2018-01-17,35.76,50358.3,1.0,1.0,-0.014386,
2018-01-18,35.37,50358.3,1.0,1.0,-0.010766,
2018-01-19,35.03,50358.3,1.0,1.0,-0.009727,
2018-01-22,34.4,50358.3,1.0,1.0,-0.017766,
2018-01-23,34.62,50358.3,1.0,1.0,0.006321,
2018-01-24,34.07,50358.3,1.0,1.0,-0.015906,
2018-01-25,34.05,50358.3,1.0,1.0,-0.000582,
2018-01-26,33.43,50358.3,1.0,1.0,-0.018284,
2018-01-29,32.19,50358.3,1.0,1.0,-0.037087,
2018-01-30,32.87,50358.3,1.0,1.0,0.021166,
2018-01-31,33.23,50358.3,1.0,1.0,0.011094,
2018-02-01,35.08,50358.3,1.0,1.0,0.055467,
2018-02-02,34.18,50358.3,1.0,1.0,-0.025686,
2018-02-05,33.97,50358.3,1.0,1.0,-0.005958,
2018-02-06,33.84,50358.3,1.0,1.0,-0.004036,
2018-02-07,34.62,50358.3,1.0,1.0,0.023054,
2018-02-08,34.16,50358.3,1.0,1.0,-0.013047,
2018-02-09,33.19,50358.3,1.0,1.0,-0.028653,
2018-02-12,34.13,50358.3,1.0,1.0,0.028433,
2018-02-13,33.84,50358.3,1.0,1.0,-0.008524,
2018-02-14,34.53,50358.3,1.0,1.0,0.020338,
2018-02-15,35.13,50358.3,1.0,1.0,0.01749,
2018-02-16,35.07,50358.3,1.0,1.0,-0.001675,
2018-02-19,34.89,50358.3,1.0,1.0,-0.005131,
2018-02-20,34.53,50358.3,1.0,1.0,-0.010306,
2018-02-21,34.49,50358.3,1.0,1.0,-0.001323,
2018-02-22,35.17,50358.3,1.0,1.0,0.019957,
2018-02-23,34.48,50358.3,1.0,1.0,-0.019879,
2018-02-26,34.53,50358.3,1.0,1.0,0.001655,
2018-02-27,33.59,50358.3,1.0,1.0,-0.02743,
2018-02-28,32.76,50358.3,1.0,1.0,-0.024518,
2018-03-01,32.71,50358.3,1.0,1.0,-0.0017,
2018-03-02,31.17,50358.3,1.0,1.0,-0.046881,
2018-03-05,32.72,50358.3,1.0,1.0,0.049703,
2018-03-06,31.77,50358.3,1.0,1.0,-0.029166,
2018-03-07,31.71,50358.3,1.0,1.0,-0.00192,
2018-03-08,32.58,50358.3,1.0,1.0,0.027456,
2018-03-09,31.88,50358.3,1.0,1.0,-0.021441,
2018-03-12,30.14,50358.3,1.0,1.0,-0.054686,
2018-03-13,29.79,50358.3,1.0,1.0,-0.011573,
2018-03-14,29.14,50358.3,1.0,1.0,-0.021721,
2018-03-15,27.56,50358.3,1.0,1.0,-0.054089,
2018-03-16,27.73,50358.3,1.0,1.0,0.005897,
2018-03-19,27.84,50358.3,1.0,1.0,0.00402,
2018-03-20,28.58,50358.3,1.0,1.0,0.026817,
2018-03-21,27.8,50358.3,1.0,1.0,-0.027481,
2018-03-22,26.73,50358.3,1.0,1.0,-0.038585,
2018-03-23,26.44,50358.3,1.0,1.0,-0.010666,
2018-03-26,26.36,50358.3,1.0,1.0,-0.003075,
2018-03-27,26.92,50358.3,1.0,1.0,0.021385,
2018-03-28,27.82,50358.3,1.0,1.0,0.033451,
2018-03-29,28.62,50358.3,1.0,1.0,0.028597,
2018-03-30,28.78,50358.3,1.0,1.0,0.005696,
2018-04-02,29.31,50358.3,1.0,1.0,0.018401,
